kurstype	valuta	tid	Månedsgennemsnit	
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2005M08	606.8704
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2005M09	608.6491
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2005M10	621.0981
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2005M11	632.9859
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2005M12	628.7590
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2006M01	616.5218
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2006M02	625.2395
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2006M03	620.7600
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2006M04	607.6241
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2006M05	584.5319
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2006M06	590.1647
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2006M07	588.2000
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2006M08	582.3778
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2006M09	586.1557
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2006M10	591.2127
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2006M11	578.9305
Valutakurser (DKK pr. 100 enheder valuta)	Amerikanske dollar  (Jan. 1979-)	2006M12	564.2353
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1995M01	950.1863
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1995M02	931.6810
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1995M03	901.1074
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1995M04	873.4500
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1995M05	874.8505
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1995M06	872.1067
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1995M07	862.9990
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1995M08	878.0905
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1995M09	882.8914
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1995M10	866.8236
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1995M11	858.1650
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1995M12	858.6268
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1996M01	864.7518
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1996M02	871.2000
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1996M03	871.4719
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1996M04	880.5568
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1996M05	896.3060
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1996M06	907.9406
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1996M07	901.2848
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1996M08	888.2795
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1996M09	904.0767
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1996M10	928.4713
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1996M11	965.5105
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1996M12	988.4500
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1997M01	1015.6220
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1997M02	1037.6880
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1997M03	1038.8850
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1997M04	1061.7040
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1997M05	1058.9980
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1997M06	1081.2120
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1997M07	1139.9910
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1997M08	1125.1760
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1997M09	1089.9900
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1997M10	1091.5700
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1997M11	1112.6100
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1997M12	1124.8230
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1998M01	1130.8290
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1998M02	1133.1400
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1998M03	1156.0660
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1998M04	1156.2690
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1998M05	1109.1930
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1998M06	1127.4760
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1998M07	1126.2720
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1998M08	1112.3590
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1998M09	1089.7050
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1998M10	1055.3860
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1998M11	1061.6590
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1998M12	1060.1090
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1999M01	1057.6560
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1999M02	1080.4230
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1999M03	1105.8350
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1999M04	1117.9190
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1999M05	1128.4470
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1999M06	1142.6790
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1999M07	1131.4740
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1999M08	1126.1010
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1999M09	1148.4530
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1999M10	1150.2490
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1999M11	1166.7320
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	1999M12	1186.6970
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2000M01	1203.5840
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2000M02	1211.2060
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2000M03	1218.8890
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2000M04	1244.3310
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2000M05	1240.7060
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2000M06	1184.8710
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2000M07	1196.8050
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2000M08	1227.0020
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2000M09	1227.9850
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2000M10	1264.0130
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2000M11	1241.5320
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2000M12	1214.9540
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2001M01	1175.5700
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2001M02	1176.8350
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2001M03	1186.0940
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2001M04	1199.7760
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2001M05	1215.6630
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2001M06	1221.5120
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2001M07	1223.2950
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2001M08	1187.8900
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2001M09	1194.5410
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2001M10	1191.4430
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2001M11	1203.9200
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2001M12	1199.5890
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2002M01	1205.5300
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2002M02	1214.8440
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2002M03	1206.8170
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2002M04	1211.0000
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2002M05	1184.1930
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2002M06	1154.0350
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2002M07	1163.4030
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2002M08	1167.2090
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2002M09	1177.8300
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2002M10	1179.4390
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2002M11	1165.9400
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2002M12	1156.8210
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2003M01	1131.1450
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2003M02	1109.8110
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2003M03	1088.2490
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2003M04	1077.9560
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2003M05	1042.0580
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2003M06	1058.7770
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2003M07	1061.3320
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2003M08	1063.0330
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2003M09	1065.7700
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2003M10	1065.1490
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2003M11	1073.5870
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2003M12	1060.3590
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2004M01	1076.1530
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2004M02	1100.8480
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2004M03	1109.8470
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2004M04	1118.3630
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2004M05	1107.5320
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2004M06	1119.1760
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2004M07	1116.8690
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2004M08	1110.9570
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2004M09	1091.7660
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2004M10	1075.7250
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2004M11	1063.7350
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2004M12	1070.9710
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2005M01	1065.0080
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2005M02	1079.1580
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2005M03	1075.7520
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2005M04	1090.8860
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2005M05	1088.3650
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2005M06	1112.9640
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2005M07	1084.8290
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2005M08	1088.6400
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2005M09	1100.7420
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2005M10	1095.1820
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2005M11	1098.1270
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2005M12	1097.4880
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2006M01	1087.6800
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2006M02	1092.8970
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2006M03	1082.3870
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2006M04	1073.8310
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2006M05	1090.4630
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2006M06	1086.0620
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2006M07	1084.6580
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2006M08	1102.5860
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2006M09	1105.0510
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2006M10	1108.5750
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2006M11	1106.3740
Valutakurser (DKK pr. 100 enheder valuta)	Britiske pund  (Jan. 1981-)	2006M12	1107.9580
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1995M01	80.8295
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1995M02	80.2765
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1995M03	77.4574
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1995M04	73.9312
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1995M05	75.4752
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1995M06	75.3557
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1995M07	75.3800
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1995M08	77.4691
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1995M09	79.4481
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1995M10	80.3855
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1995M11	83.2173
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1995M12	84.1347
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1996M01	84.0777
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1996M02	82.3976
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1996M03	84.7686
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1996M04	86.4574
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1996M05	87.0935
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1996M06	88.1911
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1996M07	87.3500
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1996M08	86.5741
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1996M09	87.3414
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1996M10	88.7631
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1996M11	87.6229
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1996M12	87.0511
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1997M01	86.7086
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1997M02	86.2325
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1997M03	84.5233
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1997M04	84.8200
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1997M05	84.4615
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1997M06	84.8650
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1997M07	87.3283
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1997M08	87.7857
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1997M09	88.4173
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1997M10	88.3822
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1997M11	87.1915
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1997M12	86.9635
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1998M01	86.3248
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1998M02	85.5950
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1998M03	87.3582
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1998M04	88.4747
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1998M05	87.8916
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1998M06	86.3055
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1998M07	85.7817
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1998M08	83.8191
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1998M09	82.0514
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1998M10	79.4068
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1998M11	79.9548
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1998M12	78.7438
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1999M01	81.9125
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1999M02	83.4665
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1999M03	83.1226
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1999M04	83.3489
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1999M05	82.8337
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1999M06	84.1323
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1999M07	85.0709
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1999M08	84.9336
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1999M09	86.0896
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1999M10	85.1486
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1999M11	86.1414
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	1999M12	86.6318
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2000M01	86.5771
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2000M02	87.4776
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2000M03	88.7400
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2000M04	90.1241
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2000M05	90.4955
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2000M06	89.7442
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2000M07	88.7081
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2000M08	88.8539
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2000M09	88.6957
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2000M10	87.3682
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2000M11	86.4196
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2000M12	86.1063
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2001M01	83.8845
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2001M02	83.1745
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2001M03	81.7718
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2001M04	81.8889
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2001M05	82.3338
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2001M06	81.0126
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2001M07	80.4100
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2001M08	80.0013
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2001M09	76.9285
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2001M10	77.6474
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2001M11	79.1182
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2001M12	78.9744
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2002M01	80.5523
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2002M02	80.9145
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2002M03	82.0268
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2002M04	81.4205
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2002M05	80.6638
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2002M06	81.5674
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2002M07	80.1778
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2002M08	80.3105
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2002M09	81.0176
Valutakurser (DKK pr. 100 enheder valuta)	Svenske kroner  (Jan. 1980-)	2002M10	81.5996
