kurstype	valuta	tid	Månedsgennemsnit	
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2007M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2007M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2007M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2007M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2007M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2007M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2007M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2007M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2007M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2007M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2008M01	285.3564
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2008M02	292.1467
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2008M03	282.3894
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2008M04	280.2372
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2008M05	288.9810
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2008M06	296.0895
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2008M07	297.2852
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2008M08	309.5005
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2008M09	290.6900
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2008M10	256.8770
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2008M11	257.5055
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2008M12	231.7253
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2009M01	243.6762
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2009M02	251.0840
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2009M03	246.7686
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2009M04	255.1453
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2009M05	263.1706
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2009M06	272.0205
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2009M07	273.5926
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2009M08	282.9233
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2009M09	280.6659
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2009M10	288.8636
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2009M11	288.7033
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2009M12	290.7315
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2010M01	293.2685
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2010M02	295.0620
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2010M03	307.0991
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2010M04	315.9256
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2010M05	326.6394
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2010M06	337.3741
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2010M07	329.8145
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2010M08	328.3791
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2010M09	331.4868
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2010M10	318.9943
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2010M11	318.7805
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2010M12	332.6133
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2011M01	333.1938
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2011M02	327.5165
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2011M03	321.1939
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2011M04	325.7895
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2011M05	322.3729
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2011M06	326.5147
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2011M07	333.9319
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2011M08	325.5539
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2011M09	311.2996
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2011M10	305.9695
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2011M11	307.4341
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2011M12	307.5172
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2012M01	322.2155
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2012M02	327.0895
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2012M03	314.2232
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2012M04	304.5689
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2012M05	292.8826
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2012M06	289.6245
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2012M07	298.5782
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2012M08	295.8535
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2012M09	286.0030
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2012M10	283.2313
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2012M11	281.4146
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2012M12	273.6565
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2013M01	276.4532
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2013M02	283.1195
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2013M03	290.1847
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2013M04	286.0715
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2013M05	281.9045
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2013M06	260.2074
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2013M07	253.3878
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2013M08	239.4059
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2013M09	245.8395
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2013M10	249.8204
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2013M11	240.9490
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2013M12	232.4056
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2014M01	230.0636
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2014M02	229.0550
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2014M03	231.9352
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2014M04	241.9874
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2014M05	244.2337
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2014M06	245.7147
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2014M07	247.6565
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2014M08	246.7286
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2014M09	247.5555
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2014M10	240.1052
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2014M11	233.8415
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2014M12	229.0789
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2015M01	243.1290
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2015M02	233.0920
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2015M03	219.5795
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2015M04	228.2253
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2015M05	219.0271
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2015M06	213.5938
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2015M07	210.9183
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2015M08	190.9048
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2015M09	171.0350
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2015M10	171.1473
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2015M11	183.8138
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2015M12	177.5435
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2016M01	169.5320
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2016M02	169.8243
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2016M03	181.1180
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2016M04	184.3775
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2016M05	186.3053
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2016M06	192.9932
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2016M07	205.1614
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2016M08	206.8383
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2016M09	204.4255
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2016M10	211.7181
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2016M11	206.4091
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2016M12	210.1976
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2017M01	219.1568
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2017M02	225.1840
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2017M03	222.5596
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2017M04	221.1441
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2017M05	210.5889
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2017M06	201.2405
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2017M07	201.4119
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2017M08	199.9526
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2017M09	199.3829
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2017M10	198.4855
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2017M11	194.5923
Valutakurser (DKK pr. 100 enheder valuta)	Brasilianske real (Jan. 2008-)	2017M12	191.1674
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2007M01	..
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2007M02	..
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2007M03	..
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2007M04	..
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2007M05	..
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2007M06	..
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2007M07	..
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2007M08	..
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2007M09	..
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2007M10	..
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2007M11	..
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2007M12	..
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2008M01	46.3827
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2008M02	46.9500
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2008M03	44.7211
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2008M04	45.0410
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2008M05	45.9475
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2008M06	46.4125
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2008M07	46.3117
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2008M08	49.3219
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2008M09	48.8346
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2008M10	44.4452
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2008M11	44.7005
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2008M12	41.4937
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2009M01	40.5629
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2009M02	39.9535
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2009M03	38.9618
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2009M04	41.9468
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2009M05	41.3383
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2009M06	39.8535
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2009M07	39.5809
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2009M08	40.1205
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2009M09	38.1227
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2009M10	38.0114
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2009M11	38.0719
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2009M12	39.6320
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2010M01	40.7120
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2010M02	42.0305
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2010M03	43.6309
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2010M04	45.4083
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2010M05	46.4389
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2010M06	47.9018
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2010M07	45.5314
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2010M08	45.2723
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2010M09	44.5041
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2010M10	43.1414
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2010M11	44.2836
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2010M12	45.4991
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2011M01	46.0319
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2011M02	45.2640
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2011M03	44.3757
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2011M04	44.0750
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2011M05	44.5929
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2011M06	43.8721
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2011M07	44.7867
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2011M08	42.4817
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2011M09	41.5364
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2011M10	40.3957
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2011M11	40.0868
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2011M12	41.0348
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2012M01	42.9559
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2012M02	43.9529
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2012M03	44.2014
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2012M04	43.2289
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2012M05	42.6774
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2012M06	42.6225
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2012M07	45.2909
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2012M08	45.5170
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2012M09	44.7945
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2012M10	44.6074
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2012M11	44.4814
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2012M12	44.3218
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2013M01	44.2182
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2013M02	43.9180
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2013M03	45.8811
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2013M04	46.9145
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2013M05	46.5505
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2013M06	43.6405
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2013M07	44.6926
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2013M08	43.3800
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2013M09	42.7495
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2013M10	42.0457
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2013M11	42.2990
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2013M12	41.8717
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2014M01	41.4659
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2014M02	41.1010
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2014M03	40.9110
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2014M04	41.3711
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2014M05	41.9084
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2014M06	42.2274
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2014M07	42.4083
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2014M08	42.5919
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2014M09	43.6105
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2014M10	43.6143
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2014M11	43.8125
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2014M12	41.6721
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2015M01	43.5910
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2015M02	44.0055
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2015M03	45.2291
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2015M04	45.4453
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2015M05	43.8482
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2015M06	43.0219
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2015M07	42.5748
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2015M08	40.5338
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2015M09	39.5164
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2015M10	40.0682
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2015M11	41.7757
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2015M12	40.3265
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2016M01	38.0860
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2016M02	36.4629
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2016M03	38.0710
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2016M04	37.5035
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2016M05	36.2853
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2016M06	35.5127
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2016M07	36.2129
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2016M08	35.9274
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2016M09	34.6532
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2016M10	35.7229
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2016M11	34.3391
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2016M12	34.4014
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2017M01	32.8336
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2017M02	34.4280
Valutakurser (DKK pr. 100 enheder valuta)	Mexikanske peso (Jan. 2008-)	2017M03	36.0439
